sentence_id	person	sentence	scene	context
316	이상	못놓겠습니다. 여자가 마지막으로 분에 못이겨서 저러는데 남자답게 한대만 맞고 가십시오.	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
317	재수	너같으면 맞겠냐?	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
318	이상	저같으면 맞습니다. 한대가 아니라 열대 백대라도 맞습니다.	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
319	재수	니가 쟬 몰라서 그래.	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
320	이상	반말하지 마십시오.	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
321	재수	어차피 반말하게 돼있어. 너 어디 소속이야? 옷벗고 싶지 않으면 이거놔.	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
322	이상	못놓겠다.	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
323	재수	못놓겠다? 말이 짧다?	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
324	이상	나 000 경찰서 강력일팀장 김이상 경감이다. 분하면 진단서 끊어서 찾아와.	S0179	뛰어온 이상 두리번. 재수 안보이고. 어딘가 납작 숨은 재수. 못보고 이리저리 보다가 사라지는 이상. 재수 안심하고 좋아하는데, 뒤에서 확 넥타이 잡아채는 손
325	순경	남들은 고시패스하면 편한길부터 갈려고 하는데, 나중에라도 후회하지 않겠냐?	S0202	NaN
326	이상	제가 사시 본건 경찰일을 더 잘하기 위해서지, 다른뜻 없습니다.	S0202	NaN
327	이상	솔직히 합격하고 잠시 갈등한건 사실이지만, 대신 엄마한텐 비밀입니다.	S0202	NaN
328	순경	니엄마 알면 날 아주 잡아먹을라고 할거다. 너 꼬셔서 검사 못하게 했다고.	S0202	NaN
329	순경	정말 자랑스럽다. 내아들이라도 자랑스러워.	S0202	NaN
330	이상	누구 아들인데요. 아부지, 고맙습니다.	S0202	NaN
331	순경	말안해도 잘하겠지만, 마음가짐 몸가짐 단단히 해라.	S0202	NaN
332	순경	너네 경찰대학출신 덕에 경찰의 위상이 많이 높아진건 사실이다만 현장 밑바닥에서부터 고생한 경찰들의 노고를 잊으면 안돼.	S0202	NaN
333	이상	명심하겠습니다.	S0202	NaN
334	순경	다 그런건 아니지만 가끔 현장경험도 없이 책상머리에 앉아서 뭣도 모르는 소리하는 간부들도 있는건 사실이다.	S0202	NaN
335	이상	명심! 마지막까지 경찰 자존심을 버리지마라. 계속 할까요 아부지?	S0202	NaN
336	순경	됐다 이놈아.	S0202	NaN
337	이상	그때 그 일은 다 잊으셨죠?	S0202	NaN
338	순경	괜찮다가도 한번씩 생각하면 울컥해. 그놈땜에 감옥까지 갔는데. 그때 그일로 진급에서도 밀리고 동료들한테 의심도 받고.	S0202	NaN
339	순경	더 기가 막힌건, 그뒤로 그놈 손 싹씻은거야. 더 어째볼수도 없게 됐지.	S0202	NaN
340	순경	딸이 둘인가 있었는데...찾을려고 맘먹으면 경찰이 왜 못찾겠냐만은...	S0202	NaN
341	이상	그냥 용서하세요. 그래야 아부지가 편해요.	S0202	NaN
342	순경	법은 법이고, 지금이라도 우연히 만나면 인간대 인간으로 가만두지 않을거다.	S0202	NaN
365	어영	그게 뭐니?	S0205	나오는 어영, 찬바람에 호흡하는데, 휘발유통과 쇼핑봉투들고 낑낑 나오는 부영
366	부영	재수탱이옷. 태워 버리라매? 너, 낼 날새자마자 당장 태워버려. 알았지?	S0205	나오는 어영, 찬바람에 호흡하는데, 휘발유통과 쇼핑봉투들고 낑낑 나오는 부영
367	어영	딴건 게을러 터진게 이런건 재빠르니?	S0205	나오는 어영, 찬바람에 호흡하는데, 휘발유통과 쇼핑봉투들고 낑낑 나오는 부영
368	재수	어딜 감히! 주제를 알아야지.	S0207	출근하는 재수, 옷벗어 걸다가 거울로 얼굴 상처보고. 이상에게 맞던 장면 삽입
369	현찰	받어봐. 장모님 같은데?	S0210	찌개 끓고. 두부 써는 우미. 진동핸펀 들고 들오는 현찰
370	우미	엄마가? 엄마가 웬일이래?	S0210	찌개 끓고. 두부 써는 우미. 진동핸펀 들고 들오는 현찰
371	현찰	내가 알어? 또 사고치신거 아냐?	S0210	찌개 끓고. 두부 써는 우미. 진동핸펀 들고 들오는 현찰
372	우미	엄마가 사고치는 사람인가?	S0210	찌개 끓고. 두부 써는 우미. 진동핸펀 들고 들오는 현찰
373	현찰	이 시간에 전화온거 보면 뻔하지. 더 이상은 안돼?	S0210	찌개 끓고. 두부 써는 우미. 진동핸펀 들고 들오는 현찰
374	우미	알어. 더 이상은 안되는거. 얼른 씻어. 밥 다됐어.	S0210	찌개 끓고. 두부 써는 우미. 진동핸펀 들고 들오는 현찰
406	순경	한사람 빠졌다.	S0221	순경이 상석에 앉고 둘러앉은 현찰우미이상
407	이상	엄마.	S0221	순경이 상석에 앉고 둘러앉은 현찰우미이상
420	순경	경찰조직도 하부조직이 튼튼해야 기강이 바로 서. 우리집도 마찬가지, 하부조직이 튼튼해야돼. 그럴려면 중간허리가 잘해줘야 되는데, 허리가 왜 그모양이야?	S0223	둘러앉은 일동
421	과자	아파서 그러잖아요. 허리만 아픈가? 사방팔방 다 아프지.	S0223	둘러앉은 일동
422	순경	파스도 아껴써. 파스값만해도 한달에 얼만줄 알아? 지난달 전깃세는 왜 이렇게 많이 나왔어?	S0223	둘러앉은 일동
423	과자	당신이 진급시험 공부한다고 밤새 썼잖아요. 나같으면 그렇게 공부했으면 경찰청장도 됐겠네.	S0223	둘러앉은 일동
424	순경	뭐?	S0223	둘러앉은 일동
425	과자	아니요. 오늘도 날씨 청청하니 죽인다구요.	S0223	둘러앉은 일동
426	순경	당신말야, 지난주 목요일 공구시부터 십삼시 삼십분까지 행방이 묘연해. 어디서 누구랑 무슨 범죄를 도모했는지 불어.	S0223	둘러앉은 일동
427	과자	지난주 목요일 일이 생각나면 이러구 안사네요. 변호사 대주던가 묵비권할래요.	S0223	둘러앉은 일동
428	순경	뭐야?	S0223	둘러앉은 일동
429	우미	어머니 그날 찜질방 가셨어요.	S0223	둘러앉은 일동
430	과자	응, 맞다. 찜질방.	S0223	둘러앉은 일동
431	순경	알리바이 확실해?	S0223	둘러앉은 일동
432	과자	확실해요. 저위에 쌀집여편네하고 갔으니까 탐문수사해보면 될거 아네요.	S0223	둘러앉은 일동
433	이상	울엄마 파이팅.	S0223	둘러앉은 일동
434	과자	그날 한 얘기도 해봐요? 나이드니까 세가지가 느는데, 살하고 주름살하고 때만 는다, 그러니 늙으면 죽어야된다, 대질심문할테면 해봐요.	S0223	둘러앉은 일동
435	현찰	서장님한테 말씀드려서 어머니 표창장 드리게 해라.	S0223	둘러앉은 일동
436	이상	진짜 그래야겠네.	S0223	둘러앉은 일동
437	순경	그다음, 혼수에미.	S0223	둘러앉은 일동
438	우미	예.	S0223	둘러앉은 일동
439	순경	지난달 가계부에 만팔백원이 비는데 어떻게 된거냐?	S0223	둘러앉은 일동
440	우미	시장갔다와서 바로 쓴다는게 깜빡 까먹었어요. 뭔가 쓰긴 했는데...	S0223	둘러앉은 일동
441	순경	그러니까 바로바로 써야지.	S0223	둘러앉은 일동
442	우미	조심하겠습니다.	S0223	둘러앉은 일동
443	순경	둘째 너, 아침 운동한다며 왜 안하냐?	S0223	둘러앉은 일동
444	현찰	요즘 신경쓸일이 많아서요. 이일만 해결되면 바로 합류하겠습니다.	S0223	둘러앉은 일동
445	순경	돈도 중요하지만 건강이 더 중요해. 건강 잃으면 다 잃는거다.	S0223	둘러앉은 일동
446	현찰	예.	S0223	둘러앉은 일동
447	과자	건강이 그렇게 중요하면 건강이 좀 생각하든가요.	S0223	둘러앉은 일동
448	순경	건강이 이거 저녁에 오라고 했지?	S0223	둘러앉은 일동
449	과자	했어요.	S0223	둘러앉은 일동
450	순경	건의할 사항있나?	S0223	둘러앉은 일동
451	과자	저요. 이놈의 조회좀 그만합시다. 시집와서 이날까지 지겨워죽겠어요. 한얘기 또하고 한얘기 또하고.	S0223	둘러앉은 일동
452	순경	시끄러. 묻지도 따지지도 말어.	S0223	둘러앉은 일동
453	과자	근데 그 묻지도 따지지도 말라는거요, 나중에 돈 내줄때도 묻지도 따지지도 않고 덥석 내준대요?	S0223	둘러앉은 일동
454	순경	거기 가서 물어봐. 오늘은 중대 발표가 있다. 혼수네, 분가해라.	S0223	둘러앉은 일동
455	순경	그동안 고생 많았다. 장남도 아니면서 부모 모시고 살기 쉽냐? 이번에 큰애네 들오게 할 생각이다. 그렇게들 알어.	S0223	둘러앉은 일동
456	현찰	당신이 졸랐어?	S0224	NaN
457	우미	조른다고 들어주실 분이야? 입도 뻥끗 안했어.	S0224	NaN
458	현찰	근데 왜 저러시지?	S0224	NaN
459	우미	이심전심 내맘하고 통했나보지뭐. 봐, 아버님도 내맘 알아주시잖아. 허락 떨어졌으니까 무조건 분가다?	S0224	NaN
472	과자	지가 어디가서 우리 현찰이같은 남편을 만나?	S0226	과일 들고 안방으로 들어가려다 멈추는 우미
479	순경	일단 그렇게 알고 큰애네 오라고 해. 오늘도 안오면 당신도 쫓겨날줄 알어.	S0228	NaN
490	이상	수고 많으십니다. 오늘 근무 아닌 분들도 나오신겁니까?	S0231	들어서는 이상(정복). 지구대장 의경경사순경등 긴장해 섰다가 경례하고
491	대장	교육좀 시킬려고 다 나오라고 했습니다.	S0231	들어서는 이상(정복). 지구대장 의경경사순경등 긴장해 섰다가 경례하고
492	이상	근무지에서 제대로 활동하는지 체크가 되지 않고 있습니다. 무전 연락은 돼야되는거 아닙니까?	S0231	들어서는 이상(정복). 지구대장 의경경사순경등 긴장해 섰다가 경례하고
493	대장	앞으로 그런일 없도록 시정하겠습니다.	S0231	들어서는 이상(정복). 지구대장 의경경사순경등 긴장해 섰다가 경례하고
494	이상	근무지 이탈자 생기지 않도록 각별히 주의 당부 드립니다.	S0231	들어서는 이상(정복). 지구대장 의경경사순경등 긴장해 섰다가 경례하고
495	대장	알겠습니다.	S0231	들어서는 이상(정복). 지구대장 의경경사순경등 긴장해 섰다가 경례하고
496	어영	저땜에 장사도 못하시고...이거 얼마 안되지만...	S0233	NaN
497	주인	손해가 이만저만이 아니야. 고소할려다 말았어.	S0233	NaN
498	어영	정말 죄송했어요. 이거.	S0233	NaN
499	주인	그런놈한테 복수하는게 뭔지 알아? 그놈보다 백배 천배 존놈 만나서 그놈 다니는 길목에 알짱대면서 연애질 하는거야. 알어?	S0233	NaN
500	어영	안그래도 그럴려구요.	S0233	NaN
501	솔이	왁!	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
502	우미	엄마!	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
503	솔이	사람보고 뭘 놀래야?	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
504	우미	어떻게 여기까지 와?	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
505	솔이	심심혀서 그려 심심혀서. 느그 집은 일년 열두달 대문 활짝 열어놓고 사는구나.	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
506	솔이	하긴 경찰이 둘이나 사는디 도둑놈이 오겄어?	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
507	우미	빨리 가. 안에 어머니 계셔.	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
508	솔이	너도 거짓말이 겁나게 늘어부렀다? 느그 시어머니 나가는거 봤어.	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
509	우미	어머니랑 만났어?	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
510	솔이	아니. 나혼자만 봤다고. 여전하드만.	S0237	슬며시 들어서는 솔이. 탁탁 털어 너는 우미에게 살살 다가가
513	과자	야, 뭐하냐? 문열어라.	S0241	띵동. 기겁하는 솔이우미
514	우미	어떡해.	S0241	띵동. 기겁하는 솔이우미
515	솔이	열어줘라. 죄졌가니?	S0241	띵동. 기겁하는 솔이우미
516	우미	조용해 제발.	S0241	띵동. 기겁하는 솔이우미
517	과자	혼수에미야.	S0241	띵동. 기겁하는 솔이우미
518	우미	예, 어머니. 나가요.	S0241	띵동. 기겁하는 솔이우미
519	과자	대낮에 뭐드러 문을 잠가?	S0241	띵동. 기겁하는 솔이우미
520	우미	요새 도둑들이 많이 다닌다고 해서요.	S0241	띵동. 기겁하는 솔이우미
521	과자	도둑이 미쳤냐? 경찰이 둘이나 있는 집에 오게?	S0241	띵동. 기겁하는 솔이우미
522	우미	그러게요. 근데 왜 도로 오셨어요?	S0241	띵동. 기겁하는 솔이우미
523	과자	그러게. 내가 뭐드러 왔드라? 내가 깜빡깜빡한다.	S0241	띵동. 기겁하는 솔이우미
524	우미	뭔데요? 나중에 하시면 안될까요?	S0241	띵동. 기겁하는 솔이우미
525	과자	다급허니 가다 왔지. 응, 큰애네 집이 먼 아파트 몇동이냐?	S0241	띵동. 기겁하는 솔이우미
526	우미	수상아파트 3동 303호요. 아파트 단지 들어서서 바로 왼쪽에 있는거요.	S0241	띵동. 기겁하는 솔이우미
527	과자	맞다. 수상 아파트 3동 303호. 참,	S0241	띵동. 기겁하는 솔이우미
528	우미	왜, 왜요 어머니.	S0241	띵동. 기겁하는 솔이우미
529	과자	왜 이렇게 놀래? 오늘같이 볕좋은날 장독 뚜껑좀 열어놔야지.	S0241	띵동. 기겁하는 솔이우미
530	우미	제 제가 할께요 어머니.	S0241	띵동. 기겁하는 솔이우미
531	과자	저번에 니가 손대서 맛이 갔잖아. 장은 아무케나 막 뒤적거림 못써.	S0241	띵동. 기겁하는 솔이우미
532	우미	저 잘할수 있어요. 제가 할께요. 오늘도 아주버님네 안오시면 아버님 난리나세요.	S0241	띵동. 기겁하는 솔이우미
533	과자	참 그렇지.	S0241	띵동. 기겁하는 솔이우미
534	우미	죄송해요. 나이가 드니까 아무때나 막...젊어서는 조절이 잘됐는데...	S0241	띵동. 기겁하는 솔이우미
